identity/LineItemId,identity/TimeInterval,bill/InvoiceId,bill/BillingEntity,bill/BillType,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/CurrencyCode,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,lineItem/LineItemDescription,lineItem/TaxType,lineItem/LegalEntity,product/ProductName,product/accountAssistance,product/alarmType,product/architecturalReview,product/architectureSupport,product/attachmentType,product/availability,product/availabilityZone,product/bestPractices,product/bundle,product/bundleDescription,product/bundleGroup,product/cacheEngine,product/cacheMemorySizeGb,product/cacheType,product/capacitystatus,product/caseSeverityresponseTimes,product/category,product/ciType,product/classicnetworkingsupport,product/clockSpeed,product/computeFamily,product/computeType,product/contentType,product/countsAgainstQuota,product/cputype,product/currentGeneration,product/customerServiceAndCommunities,product/dataTransferQuota,product/dataType,product/databaseEdition,product/databaseEngine,product/dedicatedEbsThroughput,product/deploymentOption,product/describes,product/description,product/directorySize,product/directoryType,product/directoryTypeDescription,product/durability,product/ecu,product/edition,product/endpointType,product/engineCode,product/enhancedNetworkingSupported,product/equivalentondemandsku,product/feeCode,product/feeDescription,product/fileSystemType,product/freeOverage,product/freeTier,product/freeTrial,product/fromLocation,product/fromLocationType,product/fromRegionCode,product/gets,product/gpu,product/group,product/groupDescription,product/includedServices,product/insightstype,product/instance,product/instanceFamily,product/instanceType,product/instanceTypeFamily,product/intelAvx2Available,product/intelAvxAvailable,product/intelTurboAvailable,product/io,product/launchSupport,product/license,product/licenseModel,product/location,product/locationType,product/logsDestination,product/mailboxStorage,product/marketoption,product/maxIopsBurstPerformance,product/maxIopsvolume,product/maxThroughputvolume,product/maxVolumeSize,product/maximumExtendedStorage,product/maximumStorageVolume,product/memory,product/memoryGib,product/memorytype,product/messageDeliveryFrequency,product/messageDeliveryOrder,product/minVolumeSize,product/minimumStorageVolume,product/networkPerformance,product/normalizationSizeFactor,product/operatingSystem,product/operation,product/operationsSupport,product/opsItems,product/origin,product/overageType,product/parameterType,product/physicalProcessor,product/platodataanalyzedtype,product/platopricingtype,product/platopricingunittype,product/platostoragetype,product/platousagetype,product/platovolumetype,product/preInstalledSw,product/pricingUnit,product/proactiveGuidance,product/processorArchitecture,product/processorFeatures,product/productFamily,product/programmaticCaseManagement,product/provisioned,product/queueType,product/recipient,product/region,product/regionCode,product/replicationType,product/requestDescription,product/requestType,product/resourceEndpoint,product/resourceType,product/rootvolume,product/routingTarget,product/routingType,product/runningMode,product/servicecode,product/servicename,product/sku,product/softwareIncluded,product/standardStorageRetentionIncluded,product/steps,product/storage,product/storageClass,product/storageMedia,product/storageType,product/subscriptionType,product/technicalSupport,product/tenancy,product/thirdpartySoftwareSupport,product/throughput,product/throughputCapacity,product/tiertype,product/toLocation,product/toLocationType,product/toRegionCode,product/training,product/transferType,product/type,product/updates,product/usageFamily,product/usagetype,product/uservolume,product/vcpu,product/version,product/volumeApiName,product/volumeType,product/vpcnetworkingsupport,product/whoCanOpenCases,product/withActiveUsers,pricing/RateCode,pricing/RateId,pricing/currency,pricing/publicOnDemandCost,pricing/publicOnDemandRate,pricing/term,pricing/unit,reservation/AmortizedUpfrontCostForUsage,reservation/AmortizedUpfrontFeeForBillingPeriod,reservation/EffectiveCost,reservation/EndTime,reservation/ModificationStatus,reservation/NormalizedUnitsPerReservation,reservation/NumberOfReservations,reservation/RecurringFeeForUsage,reservation/StartTime,reservation/SubscriptionId,reservation/TotalReservedNormalizedUnits,reservation/TotalReservedUnits,reservation/UnitsPerReservation,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedNormalizedUnitQuantity,reservation/UnusedQuantity,reservation/UnusedRecurringFee,reservation/UpfrontValue,savingsPlan/TotalCommitmentToDate,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/AmortizedUpfrontCommitmentForBillingPeriod,savingsPlan/RecurringCommitmentForBillingPeriod,resourceTags/user:Name,resourceTags/user:Owner,resourceTags/user:Project,resourceTags/user:Team,resourceTags/user:name,resourceTags/user:owner,resourceTags/user:protection,resourceTags/user:team,costCategory/AWS Support Plan by Org
bmjzzzuppn4foxpsnm4anzeagret655hqe6t72oivxc3tbxhnsla,2021-11-19T00:00:00Z/2021-11-20T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-19T07:00:00Z,2021-11-19T08:00:00Z,AmazonEC2,USE2-APS1-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000001453,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from Asia Pacific (Singapore),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,TAPKRE8K4Y7GN62N,,,,,,,,,,,,,,,Asia Pacific (Singapore),AWS Region,ap-southeast-1,,InterRegion Inbound,,,,USE2-APS1-AWS-In-Bytes,,,,,,,,,TAPKRE8K4Y7GN62N.JRTCKXETXF.6YS6EN2CT7,5413866136,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
hgprlvzanqojrp6yomh3gsubjc2pbr4dff4qtjk2mzhhkexdxuqq,2021-11-05T00:00:00Z/2021-11-06T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-05T00:00:00Z,2021-11-06T00:00:00Z,AmazonECS,USE2-ECS-EC2-GB-Hours,ECSTask-EC2,,arn:aws:ecs:us-east-2:777297343458:task/linuxecscluster/7d196d72f0d349bb94cfbbb2d9c52457,12.0000000000,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,USD 0.0 per GB-Hours for ECS-EC2-GB-Hours in US East (Ohio),,"Amazon Web Services, Inc.",Amazon Elastic Container Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,,,,,,,,,perGB,,,,,,,,,,,,,,,,,,,,,,,,,,Compute Metering,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonECS,Amazon Elastic Container Service,UUU7J4RJN23RHT5W,,,,,,,,,,,,,,,,,,,,,,,USE2-ECS-EC2-GB-Hours,,,,,,,,,UUU7J4RJN23RHT5W.JRTCKXETXF.6YS6EN2CT7,5188962161,USD,0.0000000000,0.0000000000,OnDemand,GB-Hours,,,,,,,,,,1023115920,,,,,,,,,,,,,,,,,,,,,,,,
4r2gtq2uz4k2xkwujop7vcl2gnwoo35cig2jbwffnzdbgfglqgyq,2021-11-07T00:00:00Z/2021-11-08T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-07T00:00:00Z,2021-11-08T00:00:00Z,AmazonEC2,USE2-EU-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000004844,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (Ireland),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,YCCVD32W2884DA7K,,,,,,,,,,,,,,,EU (Ireland),AWS Region,eu-west-1,,InterRegion Inbound,,,,USE2-EU-AWS-In-Bytes,,,,,,,,,YCCVD32W2884DA7K.JRTCKXETXF.6YS6EN2CT7,5413861397,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
mys6bwkclb32rxqc2kwvceqywv2zgupeoi6tckoeaehjittd7j4q,2021-11-21T00:00:00Z/2021-11-22T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-21T00:00:00Z,2021-11-22T00:00:00Z,AmazonEC2,EUW3-BoxUsage:t2.micro,RunInstances:1010,eu-west-3c,i-07c61a569545dfa85,24.0000000000,0.5,12.0000000000,USD,0.1082000000,2.5968000000,0.1082000000,2.5968000000,$0.1082 per On Demand Red Hat Enterprise Linux with HA t2.micro Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,NA,,,,,,,,Used,,,,false,Up to 3.3 GHz,,,,,,Yes,,,,,,,,,,,,,,Variable,,,,No,,,,,,,,,,,,,,,,,,General purpose,t2.micro,t2,No,Yes,Yes,,,,No License required,EU (Paris),AWS Region,,,OnDemand,,,,,,,1 GiB,,,,,,,Low to Moderate,0.5,Red Hat Enterprise Linux with HA,RunInstances:1010,,,,,,Intel Xeon Family,,,,,,,NA,,,32-bit or 64-bit,Intel AVX; Intel Turbo,Compute Instance,,,,,eu-west-3,eu-west-3,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,BGA5QXRDCG7VAZHY,,,,EBS only,,,,,,Shared,,,,,,,,,,,,,EUW3-BoxUsage:t2.micro,,1,,,,true,,,BGA5QXRDCG7VAZHY.JRTCKXETXF.6YS6EN2CT7,5420924990,USD,2.5968000000,0.1082000000,OnDemand,Hrs,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
xm4zbiw35mj5jkae3qofg5xjpvax4bpuhe2he53iqxukx2m4laqq,2021-11-27T00:00:00Z/2021-11-28T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-27T19:00:00Z,2021-11-27T20:00:00Z,AmazonEC2,USE2-APS3-AWS-Out-Bytes,PublicIP-Out,,i-0607c812cd67cc21d,0.0000000373,,,USD,0.0200000000,0.0000000007,0.0200000000,0.0000000007,$0.02 per GB - US East (Ohio) data transfer to Asia Pacific (Mumbai),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,9GTD2VKK8VY7X7T7,,,,,,,,,,,,,,,Asia Pacific (Mumbai),AWS Region,ap-south-1,,InterRegion Outbound,,,,USE2-APS3-AWS-Out-Bytes,,,,,,,,,9GTD2VKK8VY7X7T7.JRTCKXETXF.6YS6EN2CT7,5413858159,USD,0.0000000007,0.0200000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
mjmaiudacmd5b36bspuqtv6gaqf3vq5uizpcba6n4msw6pczjnxq,2021-11-16T00:00:00Z/2021-11-17T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-16T12:00:00Z,2021-11-16T13:00:00Z,AmazonEC2,USE2-EUW2-AWS-In-Bytes,PublicIP-In,,i-0607c812cd67cc21d,0.0000000373,,,USD,0.0000000000,0.0000000000,0.0000000000,0.0000000000,$0.00 per GB - US East (Ohio) data transfer from EU (London),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,us-east-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-2,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,E89NE248V7NX7D6R,,,,,,,,,,,,,,,EU (London),AWS Region,eu-west-2,,InterRegion Inbound,,,,USE2-EUW2-AWS-In-Bytes,,,,,,,,,E89NE248V7NX7D6R.JRTCKXETXF.6YS6EN2CT7,5413866574,USD,0.0000000000,0.0000000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
dmr3qxicwxgmknqut7ukbkh3rk3t4ztbd4dfuzhh4itnaozhniqa,2021-11-04T00:00:00Z/2021-11-05T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-04T08:00:00Z,2021-11-04T19:00:00Z,AmazonS3,Requests-Tier1,PutObject,,questqabucket,6.0000000000,,,USD,0.0000050000,0.0000300000,0.0000050000,0.0000300000,"$0.005 per 1,000 PUT, COPY, POST, or LIST requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier1,PUT/COPY/POST or LIST requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,E9YHNFENF4XQBZR6,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier1,,,,,,,,,E9YHNFENF4XQBZR6.JRTCKXETXF.6YS6EN2CT7,5272966723,USD,0.0000300000,0.0000050000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
4vtmyy7afg2dyt2ypb2cstc5dtwpoxh5vcjry7vs5xlu5hk5i3xa,2021-11-01T00:00:00Z/2021-11-02T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-01T14:00:00Z,2021-11-01T15:00:00Z,awskms,us-east-1-KMS-Requests,DescribeKey,,arn:aws:kms:us-east-1:777297343458:key/dfe2d563-823e-43a5-9159-975d39c171e5,1.0000000000,,,USD,0.0000030000,0.0000030000,0.0000030000,0.0000030000,$0.03 per 10000 KMS requests in US East (N. Virginia),,"Amazon Web Services, Inc.",AWS Key Management Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,awskms-APIRequest-All,All AWS KMS API requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,awskms,AWS Key Management Service,MFEBZPX8NHM5FY7Z,,,,,,,,,,,,,,,,,,,,,,,us-east-1-KMS-Requests,,,,,,,,,MFEBZPX8NHM5FY7Z.JRTCKXETXF.6YS6EN2CT7,4998116282,USD,0.0000030000,0.0000030000,OnDemand,Requests,,,,,,,,,,1019505832,,,,,,,,,,,,,,,,,,,,,,,,
p3cdmge34pwu4e7xgvykobxskaxqfrzglpomdpzaj56xa6cublva,2021-11-15T00:00:00Z/2021-11-16T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-15T00:00:00Z,2021-11-16T00:00:00Z,AmazonCloudWatch,CAN1-CW:Requests,ListMetrics,,,288.0000000000,,,USD,0.0000100000,0.0028800000,0.0000100000,0.0028800000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,Canada (Central),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,ca-central-1,ca-central-1,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,WDK5M58U88ZAXS78,,,,,,,,,,,,,,,,,,,,,,,CAN1-CW:Requests,,,,,,,,,WDK5M58U88ZAXS78.JRTCKXETXF.6YS6EN2CT7,5414097928,USD,0.0028800000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
l5sxubsuh6ju4o65vr2l5qssll5bgdeqgsaepnvy4bbb64v3oaqa,2021-11-20T00:00:00Z/2021-11-21T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-20T15:00:00Z,2021-11-20T16:00:00Z,AmazonS3,Requests-Tier2,ReadBucketPolicyStatus,,foglight-billing2,1.0000000000,,,USD,0.0000004000,0.0000004000,0.0000004000,0.0000004000,"$0.004 per 10,000 GET and all other requests",,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S3-API-Tier2,GET and all other requests,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonS3,Amazon Simple Storage Service,ZWQ6Q48CRJXX4FXE,,,,,,,,,,,,,,,,,,,,,,,Requests-Tier2,,,,,,,,,ZWQ6Q48CRJXX4FXE.JRTCKXETXF.6YS6EN2CT7,5272967356,USD,0.0000004000,0.0000004000,OnDemand,Requests,,,,,,,,,,6689367298,,,,,,,,,,,,,,,,,,,,,,,,
mx5zaozas5vkyruntkmekf2wafefigzyquhvsqonvpaszbzpo5hq,2021-11-13T00:00:00Z/2021-11-14T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-13T00:00:00Z,2021-11-14T00:00:00Z,AmazonCloudWatch,APN2-CW:Requests,ListMetrics,,,286.0000000000,,,USD,0.0000100000,0.0028600000,0.0000100000,0.0028600000,"$0.01 per 1,000 requests",,"Amazon Web Services, Inc.",AmazonCloudWatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CW-Requests,CloudWatch API Requests,,,,,,,,,,,,,,Asia Pacific (Seoul),AWS Region,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,API Request,,,,,ap-northeast-2,ap-northeast-2,,,,,,,,,,AmazonCloudWatch,AmazonCloudWatch,CY5JMB5JBHJAY5XB,,,,,,,,,,,,,,,,,,,,,,,APN2-CW:Requests,,,,,,,,,CY5JMB5JBHJAY5XB.JRTCKXETXF.6YS6EN2CT7,5414097943,USD,0.0028600000,0.0000100000,OnDemand,Requests,,,,,,,,,,1019505818,,,,,,,,,,,,,,,,,,,,,,,,
tuf5qtobf5dycfvx4qa4smzdf3toi64snqxnyuv4ybxzquqtm5aa,2021-11-25T00:00:00Z/2021-11-26T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-25T00:00:00Z,2021-11-25T10:00:00Z,AmazonS3,DataTransfer-Out-Bytes,GetObject,,questqabucket,0.0015058564,,,USD,0.0900000000,0.0001355270,0.0896256258,0.0001349633,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-east-1,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,HQEH3ZWJVT46JHRG,,,,,,,,,,,,,,,External,Other,,,AWS Outbound,,,,DataTransfer-Out-Bytes,,,,,,,,,HQEH3ZWJVT46JHRG.JRTCKXETXF.WVV8R9FH29,5413865258,USD,0.0001355271,0.0900000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,,,,,,,,,
vocp5xeganzn23aeiifiy6ybkxl4dbpszhs2i336nngsb2d5llbq,2021-11-11T00:00:00Z/2021-11-12T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-11T00:00:00Z,2021-11-12T00:00:00Z,AmazonRDS,InstanceUsage:db.m6g.large,CreateDBInstance:0002,us-east-1,arn:aws:rds:us-east-1:777297343458:db:database-1,24.0000000000,4,96.0000000000,USD,0.1520000000,3.6480000000,0.1520000000,3.6480000000,$ 0.152 per RDS db.m6g.large Single-AZ instance hour (or partial hour) running MySQL,,"Amazon Web Services, Inc.",Amazon Relational Database Service,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,MySQL,,Single-AZ,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,General purpose,db.m6g.large,M6G,,,,,,,No license required,US East (N. Virginia),AWS Region,,,,,,,,,,8 GiB,,,,,,,Up to 10 Gigabit,4,,CreateDBInstance:0002,,,,,,AWS Graviton2,,,,,,,,,,64-bit,,Database Instance,,,,,us-east-1,us-east-1,,,,,,,,,,AmazonRDS,Amazon Relational Database Service,A4DHW6ZCYQ6QVBCW,,,,EBS Only,,,,,,,,,,,,,,,,,,,InstanceUsage:db.m6g.large,,2,,,,,,,A4DHW6ZCYQ6QVBCW.JRTCKXETXF.6YS6EN2CT7,5382025372,USD,3.6480000000,0.1520000000,OnDemand,Hrs,,,,,,,,,,6689367509,,,,,,,,,,,,,,,,,,,,,,,,
65bat5vojvl7tulhlapdfa5kg6wzuu7et2ey5lzlps62w4kc2oka,2021-11-12T00:00:00Z/2021-11-13T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-12T00:00:00Z,2021-11-13T00:00:00Z,AmazonEC2,USE2-EBS:VolumeUsage.gp2,CreateVolume-Gp2,,vol-078049ace3a7dd6be,1.0000000008,,,USD,0.1000000000,0.1000000008,0.1000000000,0.1000000008,$0.10 per GB-month of General Purpose SSD (gp2) provisioned storage - US East (Ohio),,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US East (Ohio),AWS Region,,,,3000 for volumes <= 1 TiB,16000,250 MiB/s,16 TiB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Storage,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,SCM63QZA8NKUYACF,,,,,,SSD-backed,,,,,,,,,,,,,,,,,USE2-EBS:VolumeUsage.gp2,,,,gp2,General Purpose,,,,SCM63QZA8NKUYACF.JRTCKXETXF.6YS6EN2CT7,5421090853,USD,0.1000000001,0.1000000000,OnDemand,GB-Mo,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,,,,,,,,,
o56psr2yafi5bcuaxelcpw73dsom2wjcuw4aizjppiulxlkbsrqa,2021-11-09T00:00:00Z/2021-11-10T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-09T00:00:00Z,2021-11-10T00:00:00Z,AmazonEC2,USE2-BoxUsage:t2.micro,RunInstances,us-east-2b,i-0607c812cd67cc21d,24.0000000000,0.5,12.0000000000,USD,0.0116000000,0.2784000000,0.0116000000,0.2784000000,$0.0116 per On Demand Linux t2.micro Instance Hour,,"Amazon Web Services, Inc.",Amazon Elastic Compute Cloud,,,,,,,NA,,,,,,,,Used,,,,false,Up to 3.3 GHz,,,,,,Yes,,,,,,,,,,,,,,Variable,,,,No,,,,,,,,,,,,,,,,,,General purpose,t2.micro,t2,No,Yes,Yes,,,,No License required,US East (Ohio),AWS Region,,,OnDemand,,,,,,,1 GiB,,,,,,,Low to Moderate,0.5,Linux,RunInstances,,,,,,Intel Xeon Family,,,,,,,NA,,,32-bit or 64-bit,Intel AVX; Intel Turbo,Compute Instance,,,,,us-east-2,us-east-2,,,,,,,,,,AmazonEC2,Amazon Elastic Compute Cloud,F9GPUA3E29X6GJVE,,,,EBS only,,,,,,Shared,,,,,,,,,,,,,USE2-BoxUsage:t2.micro,,1,,,,true,,,F9GPUA3E29X6GJVE.JRTCKXETXF.6YS6EN2CT7,5421430219,USD,0.2784000000,0.0116000000,OnDemand,Hrs,,,,,,,,,,6689367375,,,,,,,,,,,,,,,,ECS Instance - EC2ContainerService-linuxecscluster,,,,,,,,
ayewqsnkhdf2drexpjelug4xrs62xnlhgth4x346e345s7h6expq,2021-11-14T00:00:00Z/2021-11-15T00:00:00Z,918514725,AWS,Anniversary,757424326803,2021-11-01T00:00:00Z,2021-12-01T00:00:00Z,777297343458,Usage,2021-11-14T07:00:00Z,2021-11-14T17:00:00Z,AmazonS3,USW1-USE1-AWS-Out-Bytes,CopyObject,,qauswest,0.0000004358,,,USD,0.0200000000,0.0000000088,0.0200000000,0.0000000088,$0.02 per GB - US West (Northern California) data transfer to US East (Northern Virginia),,"Amazon Web Services, Inc.",Amazon Simple Storage Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US West (N. California),AWS Region,us-west-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data Transfer,,,,,us-west-1,,,,,,,,,,,AWSDataTransfer,AWS Data Transfer,9YKWHYHK8CJW6DNV,,,,,,,,,,,,,,,US East (N. Virginia),AWS Region,us-east-1,,InterRegion Outbound,,,,USW1-USE1-AWS-Out-Bytes,,,,,,,,,9YKWHYHK8CJW6DNV.JRTCKXETXF.6YS6EN2CT7,5413860494,USD,0.0000000087,0.0200000000,OnDemand,GB,,,,,,,,,,6689367569,,,,,,,,,,,,,,,,,,,,,,,,
